datetime,open,high,low,close,volume,kline_status
2024-04-03,4494.032,4497.8661,4459.3766,4478.8871,86099350500,TREND_DOWN
2024-04-08,4463.1279,4471.6097,4415.8747,4416.1446,88783239400,TREND_DOWN
2024-04-09,4411.2872,4440.5141,4400.1451,4439.7638,74987519900,TREND_DOWN
2024-04-10,4432.7586,4433.0937,4355.0816,4380.8903,79943202500,TREND_DOWN
2024-04-11,4353.9435,4421.163,4350.1955,4387.4179,76404843800,TREND_DOWN
2024-04-12,4388.7,4405.8627,4350.241,4356.7316,75457427300,INSIDE
2024-04-15,4346.1693,4397.5382,4292.8022,4368.3113,101079482500,TREND_DOWN
2024-04-16,4341.0371,4350.3782,4237.1468,4239.2136,98747134500,TREND_DOWN
2024-04-17,4252.0241,4369.0783,4252.0241,4369.0544,92721638800,TREND_UP
2024-04-18,4355.1265,4413.3843,4340.4025,4370.8841,90479397800,TREND_UP
2024-04-19,4347.6954,4376.0766,4320.7314,4342.403,81961413300,TREND_DOWN
2024-04-22,4326.6324,4362.317,4309.4018,4321.2901,77715673200,TREND_DOWN
2024-04-23,4315.4091,4330.4548,4291.703,4301.2628,72548156400,TREND_DOWN
2024-04-24,4306.4447,4345.7351,4296.143,4345.7351,72847892400,TREND_UP
2024-04-25,4330.2094,4377.2503,4326.8621,4353.7176,71690012900,TREND_UP
2024-04-26,4352.1183,4431.4404,4352.1183,4427.542,98526122000,TREND_UP
2024-04-29,4429.7181,4516.2205,4429.6418,4506.2531,109460046300,TREND_UP
2024-04-30,4502.5873,4509.8408,4477.7929,4480.3562,97088550800,INSIDE
2024-05-06,4534.3976,4559.6239,4532.5999,4556.4887,98155679900,TREND_UP
2024-05-07,4555.6247,4569.5077,4544.7331,4564.1459,88014984100,TREND_UP
2024-05-08,4552.2309,4552.2319,4511.6318,4514.7695,80096352100,TREND_DOWN
2024-05-09,4514.5375,4577.4496,4514.5375,4570.8079,81862178200,TREND_UP
2024-05-10,4575.88,4582.7972,4528.8909,4552.7143,86068545100,TREND_UP
2024-05-13,4524.7688,4543.6946,4497.9537,4525.4566,84987352300,TREND_DOWN
2024-05-14,4529.0707,4551.0184,4516.1457,4532.1805,77575395200,TREND_UP
2024-05-15,4526.285,4528.1623,4491.254,4494.5781,74268625300,TREND_DOWN
2024-05-16,4506.2216,4530.8506,4493.2219,4503.8462,82958506800,TREND_UP
2024-05-17,4502.2172,4555.3299,4494.2516,4555.3299,87148855500,TREND_UP
2024-05-20,4558.2861,4584.8395,4557.2999,4575.5809,95497276000,TREND_UP
2024-05-21,4566.1626,4566.8634,4531.7493,4546.0698,78301886500,TREND_DOWN
2024-05-22,4544.455,4561.4931,4539.2427,4554.4472,79599378900,INSIDE
2024-05-23,4539.7205,4539.891,4472.3025,4481.6219,83068038600,TREND_DOWN
2024-05-24,4471.0416,4500.515,4433.9753,4435.0462,72591804300,TREND_DOWN
2024-05-27,4441.8307,4478.2767,4416.9164,4476.8058,73544126700,TREND_DOWN
2024-05-28,4470.5646,4478.9357,4434.7384,4439.0381,72142651500,TREND_UP
2024-05-29,4435.4061,4468.9667,4429.5493,4446.5073,69484201600,TREND_DOWN
2024-05-30,4437.2678,4459.9363,4416.6105,4425.2234,70151300400,TREND_DOWN
2024-05-31,4429.3795,4456.1301,4426.3293,4426.3293,67516902000,INSIDE
2024-06-03,4423.2889,4434.2199,4375.0678,4402.9872,80758677400,TREND_DOWN
2024-06-04,4392.1659,4431.7633,4372.6172,4425.0451,72772077600,TREND_DOWN
2024-06-05,4415.6402,4430.0575,4379.6315,4379.6327,68530816000,INSIDE
2024-06-06,4387.681,4400.1914,4315.7944,4327.8137,87012432200,TREND_DOWN
2024-06-07,4344.0346,4365.4668,4297.477,4333.6119,71035994900,TREND_DOWN
2024-06-11,4313.6245,4337.0568,4289.2504,4328.2667,66618992700,TREND_DOWN
2024-06-12,4323.2474,4355.1121,4321.8123,4346.8879,63908099700,TREND_UP
2024-06-13,4351.0259,4352.4372,4317.7432,4325.4072,67658839700,TREND_DOWN
2024-06-14,4316.6268,4345.9688,4304.8359,4340.2543,74396451100,TREND_DOWN
2024-06-17,4319.1181,4343.124,4315.7341,4333.9212,65588980100,INSIDE
2024-06-18,4332.9256,4363.3176,4332.9256,4360.6621,66222260900,TREND_UP
2024-06-19,4364.9004,4365.9416,4331.7946,4333.8946,62830876200,OUTSIDE
2024-06-20,4328.8672,4342.5576,4276.6204,4279.4251,68489991900,TREND_DOWN
2024-06-21,4268.8263,4294.1444,4254.3384,4275.5397,58337971700,TREND_DOWN
2024-06-24,4249.4531,4252.2888,4196.2598,4198.4928,67724600100,TREND_DOWN
2024-06-25,4196.8682,4212.4451,4150.3697,4174.5527,62322471400,TREND_DOWN
2024-06-26,4168.8766,4243.1951,4154.9158,4238.4196,65608030500,TREND_UP
2024-06-27,4223.6699,4223.8065,4181.3884,4181.3884,62393888400,INSIDE
2024-06-28,4172.3183,4240.3236,4172.3183,4199.3747,68806463800,OUTSIDE
2024-07-01,4196.6038,4236.2055,4173.7156,4230.951,64872509800,INSIDE
2024-07-02,4227.1543,4241.3243,4204.1847,4215.4878,65458240900,TREND_UP
2024-07-03,4213.6442,4216.0425,4186.2121,4192.7359,59302908100,TREND_DOWN
2024-07-04,4197.4078,4210.7924,4135.599,4137.9276,62972146300,TREND_DOWN
2024-07-05,4134.3861,4158.8422,4098.7665,4149.9424,59171763200,TREND_DOWN
2024-07-08,4140.3164,4140.3253,4077.7139,4086.8971,61088592800,TREND_DOWN
2024-07-09,4083.3151,4161.2001,4055.0728,4152.2358,71479153100,OUTSIDE
2024-07-10,4137.7353,4167.0365,4128.1294,4134.8016,65955014700,TREND_UP
2024-07-11,4180.5539,4216.0342,4165.1458,4214.7016,75605993900,TREND_UP
2024-07-12,4208.9328,4225.6036,4202.4922,4213.648,67410572900,TREND_UP
2024-07-15,4202.7327,4207.235,4184.6344,4192.386,60366998600,TREND_DOWN
2024-07-16,4185.4565,4214.8955,4177.713,4213.0957,59120356800,OUTSIDE
2024-07-17,4209.4021,4214.5731,4186.8514,4194.0183,63374865800,INSIDE
2024-07-18,4169.155,4211.4581,4145.5757,4210.7645,62895697300,TREND_DOWN
2024-07-19,4190.635,4236.2453,4186.0071,4227.3695,60456572000,TREND_UP
2024-07-22,4226.9489,4231.3175,4193.6376,4218.1778,60110284500,INSIDE
2024-07-23,4214.8614,4214.8789,4120.8491,4120.8518,65282281400,TREND_DOWN
2024-07-24,4110.299,4132.6847,4070.9567,4079.097,65427570600,TREND_DOWN
2024-07-25,4059.6349,4092.3734,4048.2573,4070.4083,58883333600,TREND_DOWN
2024-07-26,4078.3843,4118.3372,4078.3843,4111.5559,61186886700,TREND_UP
2024-07-29,4111.8304,4114.3086,4093.3841,4098.0432,58546298600,INSIDE
2024-07-30,4087.5161,4097.8627,4062.5223,4090.8662,60862403600,TREND_DOWN
2024-07-31,4085.8262,4211.5623,4084.4642,4210.7578,90700917200,TREND_UP
2024-08-01,4213.8918,4229.9425,4184.3067,4193.3057,77911073800,TREND_UP
2024-08-02,4162.4073,4200.3318,4139.3434,4143.6852,73507069900,TREND_DOWN
2024-08-05,4115.5698,4177.7481,4067.3253,4067.3253,81621184400,TREND_DOWN
2024-08-06,4102.0779,4119.8068,4062.4818,4098.7394,70056728400,TREND_DOWN
2024-08-07,4093.6938,4122.2673,4083.8551,4098.2141,62105725500,TREND_UP
2024-08-08,4085.3758,4124.0938,4058.1533,4095.6687,68202403800,OUTSIDE
2024-08-09,4113.2894,4129.2875,4074.5473,4074.5521,65793958600,TREND_UP
2024-08-12,4069.8694,4080.2466,4049.4534,4059.7773,58549074900,TREND_DOWN
2024-08-13,4059.5291,4076.4095,4037.8467,4076.4095,54342389600,TREND_DOWN
2024-08-14,4075.4505,4075.5637,4043.1121,4043.1121,53187870000,INSIDE
2024-08-15,4033.4833,4104.4786,4028.3813,4080.1328,67708316600,OUTSIDE
2024-08-16,4082.9711,4095.8482,4067.4719,4072.6531,66400065400,INSIDE
2024-08-19,4068.2577,4109.0243,4068.1342,4078.0505,63827873500,TREND_UP
2024-08-20,4079.9985,4081.4174,4016.8252,4028.8527,65119104300,TREND_DOWN
2024-08-21,4016.3688,4035.1849,4009.8626,4014.7491,57603771200,TREND_DOWN
2024-08-22,4015.558,4021.6448,3978.0709,3982.4303,60984897500,TREND_DOWN
2024-08-23,3973.7584,4001.5249,3965.497,3989.1201,57288994100,TREND_DOWN
2024-08-26,3992.5966,4005.2708,3983.6148,3999.0746,57218587400,TREND_UP
2024-08-27,3987.9111,3987.9111,3954.8097,3961.6986,57020113800,TREND_DOWN
2024-08-28,3953.7701,3973.1807,3946.4903,3956.3542,56002599700,TREND_DOWN
2024-08-29,3940.5983,3991.1406,3936.471,3978.8921,65689750500,OUTSIDE
2024-08-30,3975.8663,4087.1185,3975.8663,4043.6315,92184212700,TREND_UP
2024-09-02,4033.5588,4037.6521,3971.6222,3971.6889,77633338800,TREND_DOWN
2024-09-03,3968.2104,4009.0369,3968.2104,3996.9862,64793859800,TREND_DOWN
2024-09-04,3972.2335,4003.8356,3966.3423,3973.3605,62194240100,TREND_DOWN
2024-09-05,3974.7953,4006.0013,3974.7953,3991.1031,59152215800,TREND_UP
2024-09-06,3994.62,4000.927,3941.9726,3942.4562,61935937500,TREND_DOWN
2024-09-09,3923.9568,3933.7822,3892.7983,3908.8328,59408108600,TREND_DOWN
2024-09-10,3910.8035,3930.0456,3867.9644,3916.7744,61124103800,TREND_DOWN
2024-09-11,3903.6625,3922.3345,3892.1695,3907.9708,55379514200,INSIDE
2024-09-12,3911.782,3937.7641,3893.527,3893.7332,57840745400,TREND_UP
2024-09-13,3896.1421,3905.8739,3863.6721,3863.6721,60344072000,TREND_DOWN
2024-09-18,3862.9533,3877.704,3825.3365,3865.8215,58363600300,TREND_DOWN
2024-09-19,3878.4042,3940.9061,3849.9652,3916.1655,73132495200,TREND_UP
2024-09-20,3913.4604,3918.7039,3885.7342,3912.5495,67100176200,INSIDE
2024-09-23,3910.8076,3943.3223,3902.2757,3921.0134,62502506200,TREND_UP
2024-09-24,3949.1316,4079.2185,3928.3347,4079.2128,106745821700,TREND_UP
2024-09-25,4130.4215,4216.4835,4122.8188,4131.1913,128814701400,TREND_UP
2024-09-26,4126.0111,4296.8412,4120.5369,4296.84,128500239900,OUTSIDE
2024-09-27,4375.2322,4519.8966,4360.6042,4504.4061,145048969700,TREND_UP
2024-09-30,4693.165,4964.0748,4628.4733,4941.7275,244246855200,TREND_UP
2024-10-08,5514.2568,5518.8882,5047.0696,5294.792,292262704600,TREND_UP
2024-10-09,5169.7634,5206.2553,4885.3351,4899.6543,228446904800,TREND_DOWN
2024-10-10,4932.6124,5051.3546,4817.1841,4907.319,181041890000,TREND_DOWN
2024-10-11,4871.3063,4871.3063,4690.4106,4742.1827,138457668000,TREND_DOWN
2024-10-14,4772.8553,4875.9711,4706.1965,4864.2238,140978654300,TREND_UP
2024-10-15,4838.901,4901.7975,4754.9405,4754.9405,137879431500,TREND_UP
2024-10-16,4689.9193,4803.2042,4688.5568,4745.3126,122769829000,TREND_DOWN
2024-10-17,4775.5665,4814.6655,4709.724,4710.3352,130797212300,TREND_UP
2024-10-18,4701.7734,4985.7123,4695.5441,4889.4013,166807509500,OUTSIDE
2024-10-21,4921.0949,5006.9295,4880.032,4944.9284,166033100600,TREND_UP
2024-10-22,4939.8156,5001.5599,4919.6379,4977.758,153050296800,INSIDE
2024-10-23,4971.6839,5054.968,4954.5748,4995.4101,159335306800,TREND_UP
2024-10-24,4969.0715,4981.8915,4936.4668,4957.3711,129376274700,TREND_DOWN
2024-10-25,4965.5866,5062.854,4965.5866,5022.5303,149345072300,TREND_UP
2024-10-28,5027.089,5081.5979,5002.5246,5081.5979,165365897900,TREND_UP
2024-10-29,5096.935,5110.3589,5018.9265,5020.5098,178605713200,TREND_UP
2024-10-30,4995.847,5044.0213,4968.2273,5013.6678,162576200800,TREND_DOWN
2024-10-31,5018.2384,5083.5596,4995.0892,5054.3226,191116847600,TREND_UP
2024-11-01,5043.9791,5068.4609,4964.1428,4976.8841,205703949100,TREND_DOWN
2024-11-04,4974.5517,5061.8783,4974.5053,5061.8783,150846459500,INSIDE
2024-11-05,5059.0673,5216.05,5049.9677,5212.045,192393611600,TREND_UP
2024-11-06,5229.0451,5287.2332,5186.3623,5218.0346,214200929400,TREND_UP
2024-11-07,5174.1758,5350.1851,5167.2264,5350.1851,221219751600,OUTSIDE
2024-11-08,5408.6768,5425.67,5317.0849,5330.5147,224224547100,TREND_UP
2024-11-11,5301.4484,5408.0335,5297.6267,5407.365,195779123100,TREND_DOWN
2024-11-12,5414.981,5450.461,5301.3818,5344.8833,197385340000,TREND_UP
2024-11-13,5313.4652,5362.8218,5274.2117,5359.6833,160049125000,TREND_DOWN
2024-11-14,5345.2749,5355.8134,5223.3769,5229.5623,148471082000,TREND_DOWN
2024-11-15,5209.0765,5252.3703,5120.602,5120.602,148965051300,TREND_DOWN
2024-11-18,5138.7856,5163.8744,5018.5356,5046.4506,163385320600,TREND_DOWN
2024-11-19,5049.5381,5125.5802,4992.8815,5125.5366,141500134500,TREND_DOWN
2024-11-20,5111.86,5198.046,5105.2803,5182.5554,140085081100,TREND_UP
2024-11-21,5172.6424,5208.4844,5149.0923,5189.8625,137019942300,TREND_UP
2024-11-22,5179.1682,5194.0097,5014.221,5014.2224,157709706900,TREND_DOWN
2024-11-25,5024.7586,5041.6536,4950.6198,5017.7428,132446648300,TREND_DOWN
2024-11-26,5005.0358,5047.7212,4982.1608,4984.1892,119918816200,TREND_UP
2024-11-27,4961.6013,5077.0267,4913.4338,5076.9522,132178027500,OUTSIDE
2024-11-28,5077.039,5098.9818,5042.3279,5050.4115,138032858900,TREND_UP
2024-11-29,5041.6919,5170.3997,5035.1055,5122.2044,149058882600,OUTSIDE
2024-12-02,5121.2529,5207.9618,5118.1973,5199.6527,162523563100,TREND_UP
2024-12-03,5203.1833,5223.7875,5160.3342,5203.1262,162197805400,TREND_UP
2024-12-04,5198.1301,5210.2278,5132.0815,5153.1801,156805727700,TREND_DOWN
2024-12-05,5134.3274,5191.6359,5134.3274,5179.6643,140155255100,INSIDE
2024-12-06,5184.6751,5266.3555,5163.7074,5240.2152,174158672400,TREND_UP
2024-12-09,5237.8169,5261.3786,5188.6619,5221.1887,166389386600,INSIDE
2024-12-10,5383.0962,5389.4331,5252.3005,5260.6148,197933242100,TREND_UP
2024-12-11,5245.9085,5295.1814,5245.6737,5291.3625,170466286800,TREND_DOWN
2024-12-12,5290.83,5342.9839,5270.3602,5339.9429,175131511400,TREND_UP
2024-12-13,5305.4447,5305.4447,5228.1445,5229.8204,186367092200,TREND_DOWN
2024-12-16,5228.1255,5237.0878,5169.6753,5188.513,155684855600,TREND_DOWN
2024-12-17,5178.537,5195.0353,5114.6096,5120.777,143466015400,TREND_DOWN
2024-12-18,5131.2044,5181.1058,5117.3319,5152.8923,126105999000,INSIDE
2024-12-19,5104.3405,5170.4978,5093.7618,5158.2678,128601996100,TREND_DOWN
2024-12-20,5149.7781,5211.1221,5149.7781,5173.2699,123211254700,TREND_UP
2024-12-23,5170.2244,5180.1973,5082.3264,5087.8783,135976435900,TREND_DOWN
2024-12-24,5093.9196,5146.3161,5084.2203,5145.9493,114383979500,INSIDE
2024-12-25,5145.2502,5147.0312,5070.9284,5104.5381,114649458800,OUTSIDE
2024-12-26,5096.9849,5147.9525,5092.4152,5135.19,102324814900,TREND_UP
2024-12-27,5136.8674,5191.0941,5128.0532,5141.7851,118760496600,TREND_UP
2024-12-30,5133.6155,5154.4132,5113.5944,5136.5032,107134098600,TREND_DOWN
2024-12-31,5137.0633,5143.5928,5021.8558,5021.8567,115664500200,TREND_DOWN
2025-01-02,5015.4737,5019.8724,4852.4862,4889.8809,124936000000,TREND_DOWN
2025-01-03,4897.372,4909.0151,4776.6169,4781.71,121050698700,TREND_DOWN
2025-01-06,4774.8925,4807.7578,4734.3327,4767.2041,102453110600,TREND_DOWN
2025-01-07,4764.0771,4830.9584,4753.0986,4829.9149,100586177300,TREND_UP
2025-01-08,4810.6893,4852.3169,4715.9229,4822.266,116484106900,OUTSIDE
2025-01-09,4804.2858,4847.9927,4799.6238,4822.3855,99799704800,INSIDE
2025-01-10,4818.0798,4843.7625,4735.1749,4735.1749,102809584900,TREND_DOWN
2025-01-13,4690.7995,4758.8415,4686.3975,4732.1087,88307173500,TREND_DOWN
2025-01-14,4745.1324,4905.8573,4736.7245,4902.0367,117128689000,TREND_UP
2025-01-15,4894.2982,4905.0901,4861.973,4872.2943,104353956900,INSIDE
2025-01-16,4894.6875,4954.4062,4852.674,4889.5614,111992551900,OUTSIDE
2025-01-17,4872.0864,4935.0064,4864.3789,4905.9161,96742882800,INSIDE
2025-01-20,4936.3183,4970.124,4921.0159,4935.1282,99755915200,TREND_UP
2025-01-21,4959.9177,4962.9025,4908.3083,4943.4592,98806983800,TREND_DOWN
2025-01-22,4925.5667,4925.5667,4881.6265,4898.2979,90422336600,TREND_DOWN
2025-01-23,4943.2414,4994.776,4894.4501,4894.4501,111331966700,TREND_UP
2025-01-24,4882.4962,4954.5486,4882.3454,4948.9252,99456366200,TREND_DOWN
2025-01-27,4957.1564,4974.1916,4905.415,4905.415,92512022700,TREND_UP
2025-02-05,4945.1722,4948.1081,4894.6963,4913.1304,99511336700,TREND_DOWN
2025-02-06,4905.4536,5008.8648,4900.289,5008.717,118155604100,TREND_UP
2025-02-07,5010.525,5121.2484,5003.1792,5080.4359,150356273700,TREND_UP
2025-02-10,5092.8569,5129.3943,5073.8412,5127.2469,137688249900,TREND_UP
2025-02-11,5129.5552,5129.7357,5086.1426,5106.7693,130117466500,TREND_UP
2025-02-12,5094.8236,5167.2869,5092.3148,5167.2869,129114805100,TREND_UP
2025-02-13,5163.8339,5184.8199,5129.0393,5133.1056,142302421600,TREND_UP
2025-02-14,5124.8498,5170.1647,5118.9964,5165.1686,133114367400,TREND_DOWN
2025-02-17,5188.1239,5201.5832,5152.8509,5192.6154,146930067700,TREND_UP
2025-02-18,5183.6523,5195.8428,5090.6549,5107.5598,141713402400,TREND_DOWN
2025-02-19,5101.1999,5186.5479,5101.1477,5186.1747,126528304700,INSIDE
2025-02-20,5182.8522,5211.2915,5168.608,5199.9026,130163573800,TREND_UP
2025-02-21,5210.2492,5273.8335,5186.9892,5271.4195,153041451900,TREND_UP
2025-02-24,5266.8561,5292.3619,5234.0646,5269.5145,149577374000,TREND_UP
2025-02-25,5207.8805,5272.8244,5200.9553,5226.6677,135291133400,TREND_DOWN
2025-02-26,5237.0318,5285.7303,5234.3269,5285.7303,140921471500,TREND_UP
2025-02-27,5286.3483,5303.8069,5214.8908,5281.5282,148667981100,OUTSIDE
2025-02-28,5255.4319,5259.8265,5129.6868,5137.9698,141022923100,TREND_DOWN
2025-03-03,5151.6165,5210.7737,5118.2263,5144.8037,124475537000,TREND_DOWN
2025-03-04,5108.7742,5178.8314,5106.6312,5176.5321,108459144700,TREND_DOWN
2025-03-05,5177.9691,5201.8228,5149.0866,5201.0337,115149788900,TREND_UP
2025-03-06,5227.3411,5296.7918,5224.6729,5285.3792,138027448000,TREND_UP
2025-03-07,5268.7243,5300.9202,5241.2544,5262.8346,135624108800,TREND_UP
2025-03-10,5268.167,5280.7104,5224.4917,5260.9313,114171504100,TREND_DOWN
2025-03-11,5200.9366,5280.7378,5198.9042,5280.7371,113450751200,OUTSIDE
2025-03-12,5296.9729,5321.3724,5275.7348,5280.8958,127676600500,TREND_UP
2025-03-13,5275.6406,5288.1036,5200.2341,5234.9372,126728451000,TREND_DOWN
2025-03-14,5238.1355,5341.0918,5232.9902,5341.0791,136196976200,TREND_UP
2025-03-17,5358.1347,5366.951,5339.9032,5348.1072,123826228600,TREND_UP
2025-03-18,5364.034,5379.6967,5345.7511,5366.7228,114513369400,TREND_UP
2025-03-19,5355.9229,5374.0379,5328.3219,5349.567,111704009900,TREND_DOWN
2025-03-20,5345.5797,5356.359,5312.0375,5317.3979,112771715600,TREND_DOWN
2025-03-21,5300.5874,5317.711,5214.4885,5228.7153,127259831100,TREND_DOWN
2025-03-24,5228.0278,5237.1046,5146.6226,5214.73,125668054000,TREND_DOWN
2025-03-25,5213.0051,5227.4448,5179.551,5195.4124,107342843500,INSIDE
2025-03-26,5186.5028,5226.5351,5186.5028,5201.7543,100381820600,INSIDE
2025-03-27,5188.5606,5240.8796,5157.4139,5202.5216,100085589700,OUTSIDE
2025-03-28,5198.0939,5209.7561,5155.862,5161.0088,97485032200,TREND_DOWN
2025-03-31,5137.7089,5156.424,5074.2053,5117.2913,104926997200,TREND_DOWN
2025-04-01,5126.9941,5163.834,5125.3823,5136.2041,93765243100,TREND_UP
2025-04-02,5130.2053,5167.2289,5128.6852,5139.7158,81734025500,TREND_UP
2025-04-03,5085.2335,5143.7102,5076.8672,5100.4322,93306654900,TREND_DOWN
2025-04-07,4820.5839,4861.6447,4557.0555,4628.2407,140834870700,TREND_DOWN
2025-04-08,4620.2777,4696.1182,4598.2569,4674.5426,149720294000,INSIDE
2025-04-09,4606.2017,4769.4422,4506.6541,4755.1606,157929609600,OUTSIDE
2025-04-10,4838.8108,4894.7999,4815.0398,4846.7492,141359925300,TREND_UP
2025-04-11,4826.1442,4913.3134,4821.8904,4880.6828,113402592900,TREND_UP
2025-04-14,4923.8675,4952.6734,4910.727,4924.7538,111801790000,TREND_UP
2025-04-15,4924.0702,4928.3904,4889.808,4919.7316,95609081400,TREND_DOWN
2025-04-16,4910.5235,4910.596,4829.3827,4893.4903,99859492000,TREND_DOWN
2025-04-17,4868.4673,4923.1811,4865.2672,4899.7635,89001007200,TREND_UP
2025-04-18,4889.1559,4909.5603,4871.1781,4899.6259,86091474400,INSIDE
2025-04-21,4893.522,4957.7074,4881.2706,4955.4689,92738877200,TREND_UP
2025-04-22,4951.681,4974.2038,4946.7161,4953.1022,98769807900,TREND_UP
2025-04-23,4975.5876,4989.869,4958.2262,4970.402,104723617400,TREND_UP
2025-04-24,4968.3415,4987.2815,4929.3821,4946.0798,98586234100,TREND_DOWN
2025-04-25,4953.6609,4982.019,4941.0218,4956.1612,100339454100,INSIDE
2025-04-28,4952.782,4953.4032,4919.8347,4926.0366,97684397400,TREND_DOWN
2025-04-29,4913.4664,4948.4064,4905.9047,4935.83,90658264500,TREND_DOWN
2025-04-30,4939.2863,4968.0818,4936.7203,4956.0792,100560627800,TREND_UP
2025-05-06,4989.8212,5047.0336,4985.4107,5046.971,112110609600,TREND_UP
